page_url,link_text,pdf_url
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-03,https://drive.google.com/file/d/1YB2Rv_hxEBkm5OSe_D2-D_P9ehx8KA96/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-04,https://drive.google.com/file/d/14wEnFgUgPqWjX-Po0P6Wa3YjdyWcygrj/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-05,https://drive.google.com/file/d/1J6OsF2JIr10Jn_c8ZFO1e8YyX2LiEQC1/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-06,https://drive.google.com/file/d/1f357Dp8VtiZNhHUPSw6YQV3NVlNRMH3h/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-07,https://drive.google.com/file/d/1pSBjgXFdX7rtXajaeTYcXBGte3ZRrvTg/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-08,https://drive.google.com/file/d/165OKhPydEVsrOMWJKnvxp9Sk9NQl8Ol9/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-09,https://drive.google.com/file/d/1FQn3rL4ggqBzUyxDoiu9YmlbKR7brU4F/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-10,https://drive.google.com/file/d/1TuIrt2b4ocQKv2mFWHzrFT2Uk8Haj_J7/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-11,https://drive.google.com/file/d/1F-3FsJzrd8FcaRt8d7eEQqtGhSL3d18C/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-12,https://drive.google.com/file/d/1lB-LTO3DqLrkiWzKo11D7ooasJfhWJPH/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-13,https://drive.google.com/file/d/1TVA53TkHYBGRlZPza7h7JK8-kPPJBQCT/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-english,Chapter-14,https://drive.google.com/file/d/1s1ZyMv2uJ0kjVwDDQpGYjr_7yZbN1Fxj/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-1,https://drive.google.com/file/d/1yIwG4nR0Nz0x4fTxTsRhL5xTq6rR063e/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-4,https://drive.google.com/file/d/1kytkbDFvBSYl5fGZZA5m08cIOykWOAc-/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-7,https://drive.google.com/file/d/1g6qJ2lnPvdcol3J-PKqprQocukcU7PcB/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-2,https://drive.google.com/file/d/1g6qJ2lnPvdcol3J-PKqprQocukcU7PcB/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-5,https://drive.google.com/file/d/14arpXGnOxcoAIyOnGV62MOwdL5K4-pXW/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-8,https://drive.google.com/file/d/1xdcZlwM0fkkx3sQfmq9xpSOoN061kmbf/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-3,https://drive.google.com/file/d/1HWtl3qmoPc1lXtKcpz-Ms9j-ZVo0bNYG/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-6,https://drive.google.com/file/d/1WottlGbQ5b2leP3KVtqPoDA7c9C2A0iZ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-9,https://drive.google.com/file/d/1O7HIhxa-Q5dbPeE78mMSnEO2BlhqvF0J/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Model Paper-10,https://drive.google.com/file/d/1hkRKW7HJaAoWUbgifVb-jRri4u3nlfM-/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Questions,https://drive.google.com/file/d/1IentP1WL8RfQb9Dj0HZitQaj95SDSwt4/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Midterm Paper 1,https://drive.google.com/file/d/1XdHMs7KaN3GJGsh2dtNalg0jTSWRWl6d/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Midterm Paper 2,https://drive.google.com/file/d/1qycp6vhn0aXRCbnUVFBMFv99hTewiB4c/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-kannada,Midterm Paper 2,https://drive.google.com/file/d/1Im99QFkBDgcbynnpOLb3QkGWEuVs8luZ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-01,https://drive.google.com/file/d/15ph8Pw85WiRITk1xv2ZwlS7UkDisqdhE/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-02,https://drive.google.com/file/d/1CH6tMKQj7nBYpVmgKYcX60hZ2QzQ1XTI/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-03,https://drive.google.com/file/d/1oJr4yyiuTYfCPtrDPR8NvAX634mXpAim/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-04,https://drive.google.com/file/d/1ybRaMqZv1BomlGZpSw2ZoPLbMcp1Il7y/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-05,https://drive.google.com/file/d/1udJC9ymHFWZua8ZR0vetXCYfRzozawFJ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-06,https://drive.google.com/file/d/1QqTYTKn3QMldr41T4DBKYJEbuy_wc3Ly/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-07,https://drive.google.com/file/d/1QtpdyD2ofsE_07_gHkdRThSyCLNKYpjl/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-08,https://drive.google.com/file/d/1a33er5gk-WW1K-w6EwE519J9yzMWhDVU/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-09,https://drive.google.com/file/d/1hPVhG4qsIaFq-8uugg6AaZPmFVYgdMdb/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-10,https://drive.google.com/file/d/1c3zyEToc-yzpzWqkE1Pvmx8E5o1kFyE5/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-11,https://drive.google.com/file/d/1Ac0Jvgt7IcaGUK7OPavTiLbc__fyPJRz/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-12,https://drive.google.com/file/d/1s0RnDZEGKM-ZwEUjOJJTBrcNOZNVZ4JJ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-mathematics,Chapter-13,https://drive.google.com/file/d/1DsyfthZP8dvmTomwX9ju7N7o3HV3kygs/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-01,https://drive.google.com/file/d/1_oVv4zrOldG4qFcWXfNrXM9-ybpgNgRg/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-02,https://drive.google.com/file/d/1-g4ckROeflOQgutaDNpyk_qNdSlm98nA/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-05,https://drive.google.com/file/d/1ntxCSnsf4S9aLztdLvda5ruHDYf16C_T/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-06,https://drive.google.com/file/d/1rDBTEaPPYn02Hw7detxsiUTvWt0TmVwR/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-03,https://drive.google.com/file/d/1ynPY-x1hAZo3wS9m12UbdNG5Lql4rCvl/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-04,https://drive.google.com/file/d/1vTxTQagiJlv4fOxMciot3BonWxU19pSa/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-07,https://drive.google.com/file/d/1TIRerV5Jpd8QssabuRKx0z4piQN1qYJw/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-history,Chapter-08,https://drive.google.com/file/d/1nh0LPU_8CRZqjxu1ne8cLndtcVhYTkf9/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-1,https://drive.google.com/file/d/14pLTC2oO9v3JquSzyf-05H0kNxJvwl22/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-4,https://drive.google.com/file/d/198NkJZUSK025yjqpSPkAS2rK3eujy5T_/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-7,https://drive.google.com/file/d/12cdoZPJVkKt5AC5lwrk8Bu6vTjrG4Nrs/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-2,https://drive.google.com/file/d/1-XHOGGJheLLUq47EFCHNLLSs9KXwImDH/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-5,https://drive.google.com/file/d/1of9o4m1tRlxAa-mQz_oBy4fUgFTIfzjw/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-8,https://drive.google.com/file/d/1fYLcg5ZqWPeLBi2U8uVjjF_fQ7OHQNVu/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-3,https://drive.google.com/file/d/1P9DCJm1VKW0qYT_mKqlWw4_pCbg2UpRU/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-6,https://drive.google.com/file/d/1vAdDEs9NInOesY8g3PrC2ORtqeVgdHYd/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-9,https://drive.google.com/file/d/1p0nfKFJnKdE94mqUUegRt9OcM-sVpU2t/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Model Paper-10,https://drive.google.com/file/d/1jOM3jCNz1mXn43SVQxco6ktSwCU4zJDD/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,2020 question paper,https://drive.google.com/file/d/1_CeEsNIaAJFkqvJiGGt3AMQl4x3gsHb9/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Questions,https://drive.google.com/file/d/1BBQi7I5TXMJESSf-SFSWeyc_vSdMZTEy/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Midterm Paper 1,https://drive.google.com/file/d/1vvtqk9KkYarrZy4S5kGtuPPGaXAAxaZ3/view?usp=sharing
https://www.pucnotes-solutions.com/1st-puc-chemistry,Midterm Paper 2,https://drive.google.com/file/d/1Ap6vDC2HXMJBdLR3wCrlnQ2nUc_n5WbX/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-01,https://drive.google.com/file/d/1Adgnn82UDYeGwp-EXNa_TIEtk2dgW3O9/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-02,https://drive.google.com/file/d/1BbdrQBoT60ht1xaj4sYka7Oxe05G_50N/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-06,https://drive.google.com/file/d/1AqvAxc7EKKZd166ohALkxWUwBKs3jezg/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-07,https://drive.google.com/file/d/1AyYhjRMLnxeb_JswoU-m5Bd2F2HpZr5a/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-03,https://drive.google.com/file/d/1AfxXWXXWlwkUtrAKuH7XwhvLZ3guYqaD/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-04,https://drive.google.com/file/d/1BkZ3nttAbONw1pRz4fBlUL5lTK2bvbnH/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-05,https://drive.google.com/file/d/1Ajk8oz43AWJwic76yAK0KAxdLVvXVB2S/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-08,https://drive.google.com/file/d/1AytDIcOgkR9lCZxKl8SP74L5jQQMJmpP/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-09,https://drive.google.com/file/d/1B6e1tLNxENIzql6nUfccfNRSmjtLEkAu/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-10,https://drive.google.com/file/d/1BBZUsZaLvwz4H9fMDYfce-sgFXVNxwDs/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,Chapter-11,https://drive.google.com/file/d/1BEKTrq6nHAB391nZXC8pAfsTB2_YhZoW/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-1,https://drive.google.com/file/d/1OeEUKUi7iOnQQv7bRN507wNn3n5Inc9A/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-4,https://drive.google.com/file/d/1An2Vozs-KaQ7uHBJqVAoT4z_PUN5O7VI/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-7,https://drive.google.com/file/d/1v48qDLKZB6ByHASqnLnt9ou37FgYigSa/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-2,https://drive.google.com/file/d/1ZzSvgU0TTdnWrwmumSQsh13T-tFw4ual/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-5,https://drive.google.com/file/d/1kBodbbvjvuE2MsnVfptsevH4qHoqDhKt/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-8,https://drive.google.com/file/d/1DGr1dmrQVaZj32Qoy-hSGtm1naHtrX5v/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-3,https://drive.google.com/file/d/1YstELACJlpnNeMXrg_RnsNJxyHUpyEzd/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-6,https://drive.google.com/file/d/15BRfdnxLYVANTxfQM233ramIr39dLai5/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-9,https://drive.google.com/file/d/1Ofmja4LtWABQ1uY1D1eyI4ImMy5r1kkt/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Model Paper-10,https://drive.google.com/file/d/1nj70jTf4O_LOBKi-cJsEM5Ty39chyNkJ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-english,Questions,https://drive.google.com/file/d/1MSB0eJcRytF8sOEM0a6UGLzBRLZr5WqS/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-01,https://drive.google.com/file/d/1TOhexhfpIujz-tP6AW9nnlfKNFMYVnvk/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-02,https://drive.google.com/file/d/1uNXTFtbvd08KwqtIXUxqY3bQZki4At3n/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-03,https://drive.google.com/file/d/1xOKHMAnJSXq4gI3LeLJ1NG0Qr6cjcUNh/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-04,https://drive.google.com/file/d/1ruxOkm39_F7h3Q8wUX1Dm3Hg2MTO_hrQ/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-05,https://drive.google.com/file/d/17N3Ni_0IbGB-OA9huJKUC9L5G-IegpnU/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-09,https://drive.google.com/file/d/11SuK7Aft3tyKC9-M368CKH0YEB_ey5h9/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-10,https://drive.google.com/file/d/1w36pY0gPuoxGArm6ORm_TcqqgiB9RvHr/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-11,https://drive.google.com/file/d/1cLJYKbUlMkx85ZIujq4G7SYjWbxYh52m/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-12,https://drive.google.com/file/d/1Z444m6js_1FllsZMlwichrW9_0gCYcHb/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-13,https://drive.google.com/file/d/19SRuekGVT_8u3cJN7echf6ozVpJtw_FA/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-06,https://drive.google.com/file/d/18qvbYn-PKX1xwYp7LbYFq2nRXaXzYLxq/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-07,https://drive.google.com/file/d/1O36owvTmU9ZTW4VkzJewHOSa_fPih81v/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-08,https://drive.google.com/file/d/1mkKEMHN86NJKWAEa081C1QGjhSnvQzwN/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-14,https://drive.google.com/file/d/1cvY_I6t6R6uRxkyOJWFrJDuni_-fKHK3/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-15,https://drive.google.com/file/d/1Frjjl2da5PnWyPSg5ApDz3TDCOaAt-JC/view?usp=sharing
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,Chapter-16,https://drive.google.com/file/d/1NOj1BjkfqO5U7vS1Bc5aeK0BEmyMF1nR/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-01,https://drive.google.com/file/d/1CRyVEF6OTJD2lwcyN9u9UJyIkZn--yag/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-02,https://drive.google.com/file/d/1eC6eRVxdETNeehVDQVR_xmB6o0iq_f8i/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-03,https://drive.google.com/file/d/1fDUWZrzOhYMxs4KksJ0I4xrZjNHYPVr5/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-04,https://drive.google.com/file/d/12m6jCcqPZ3ZGeLQsSu-zEHPckul5c6Yt/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-05,https://drive.google.com/file/d/1c6UVi4rXddCVO0v9ypJNQ0AxPv6yHj9P/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-06,https://drive.google.com/file/d/1KWhqY8Cvw9ucxmPKrRKnd7PrQECZ-1jV/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-07,https://drive.google.com/file/d/1qy2BdyPZGX79wXi7t0_hsSOK6Tope4CQ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-08,https://drive.google.com/file/d/1s96KF5nzFKF_D1MgsW_zp9mmVDKDxuvH/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-09,https://drive.google.com/file/d/17Mkotv_7IBsUoBOJm2BfttU6B46hw92a/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-10,https://drive.google.com/file/d/1D72ISG3fGptN0FvyHVqmSAlMwkIgKuMj/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-11,https://drive.google.com/file/d/1zlmOFxfU8C3F0rse3M7JHursLp8L3_GB/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-12,https://drive.google.com/file/d/1SBAF-CFV_yxoYd1bzC4-7RXBSquyLK0h/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-13,https://drive.google.com/file/d/1Mm8Q0jcrH22aKX_Hd1iGB71oCk5DexYJ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-14,https://drive.google.com/file/d/1cdwNa7D8Qp39grl3xfByWgcEz1HQ5_eT/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,Chapter-15,https://drive.google.com/file/d/1D4CePFPzrWbWi5xf3vHxx2rh7Az2RUy9/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-1,https://drive.google.com/file/d/1O-WNswE0THxNFgpBMbMc169ujDAUh80V/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-4,https://drive.google.com/file/d/10Us1zjO8UKccaSd0V8cH5AEuKHbNiTsg/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-7,https://drive.google.com/file/d/1ycA8eQJvZ7JWZwFhYDmttAFjkqZ0Lp9A/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-2,https://drive.google.com/file/d/1vXKzYchLNH6nU_wPjgfdgPmqQiM5f5OQ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-5,https://drive.google.com/file/d/15speFE6F0zdSdqSZuPTOGUCjaY1ThyD9/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-8,https://drive.google.com/file/d/17s4J1ZwPzOQas3GpNmzhEzjCUSOMOgT3/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-3,https://drive.google.com/file/d/1JfStI7iDJ9VjMQPkYFh2eGFqNGzfaoLC/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-6,https://drive.google.com/file/d/1GKofo9HLci1f7IfQkO_JjuFeYH8dUQVk/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-9,https://drive.google.com/file/d/1_yXnK6Y4ochSRNK4G02kIXiyNyNcqrVW/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Model Paper-10,https://drive.google.com/file/d/1TBdu55kHZu5F98Za9QV0QDc6L22uh79W/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2022 question paper,https://drive.google.com/file/d/1R4e8T5qtrW8HD74nXOExFqSf1nTAdThK/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2020 question paper,https://drive.google.com/file/d/1yGGcZlOQ45SpQgjzyQlhaT_ocygXlNpo/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2019 question paper,https://drive.google.com/file/d/1hnPi5f673t0KRJP7uycdh7Wyc99g5lTo/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2018 question paper,https://drive.google.com/file/d/1vNXrGE0PrKMZin8APdt3TCnwugEFLUch/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2017 question paper,https://drive.google.com/file/d/1hKGR-o1aggYJCuRz2UtMAVT_EkHMzOKs/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2016 question paper,https://drive.google.com/file/d/1hKGR-o1aggYJCuRz2UtMAVT_EkHMzOKs/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2015 question paper,https://drive.google.com/file/d/11hLIOxW21GIzkljYjmQXfo-0EvUSSqjM/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Solved paper-2015,https://drive.google.com/file/d/1A0oZ6HKv8AowNsmgudDctxIeKYUN3thg/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Solved paper-2018,https://drive.google.com/file/d/14X9zRY-_aEoifB3hcjPnNq5RgM-MP-GZ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Solved paper-2016,https://drive.google.com/file/d/1wLHqS76YLF7gNAUPatMoACTtnU0gzg_e/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Solved paper-2019,https://drive.google.com/file/d/1MiNF7U1siVrbCwHVgmy_g_ce-aoTkG0w/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Solved paper-2017,https://drive.google.com/file/d/1upT2tLb-U_i5hdzmEViwJ4rMq2nXIsWd/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Solved paper-2020,https://drive.google.com/file/d/1RbVr6lkj7XHE05QYAwvlZdR81_PjzujJ/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Questions,https://drive.google.com/file/d/1pDqJrHbOd2O8ki4-fncMgr24Jwk_5KB3/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Midterm Paper 1,https://drive.google.com/file/d/1K91B_xVkKPLm90OOCCqptqnGeJynzLiR/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-puc-chemistry,Midterm Paper 2,https://drive.google.com/file/d/1QJGtaLG43sCPCO1HbQwEeiEt8BAAwLDB/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-01,https://drive.google.com/file/d/10RsTZ6gNXBCiwn-rGgsakGafqOzRqjgp/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-02,https://drive.google.com/file/d/1QTcFYO2eeFj7jzMktfhN7MF7dLW5QIRc/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-03,https://drive.google.com/file/d/1wvhyGgsB9onGW2Tla9DyUvjjQ11xkUXC/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-04,https://drive.google.com/file/d/1e61F2YhqTP_eAPfZU9z7CH9ZsYTpFd_G/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-05,https://drive.google.com/file/d/1XHBAvSg7kqTOxP91aJ9as5Uz_x-9hrUL/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-06,https://drive.google.com/file/d/1uffihCl6zewlosHNvWqVdyIZUUyo512p/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-07,https://drive.google.com/file/d/1e6605m4oG5bhnR7Vw69h7HvwP4lb6lhL/view?usp=sharing
https://www.pucnotes-solutions.com/2nd-pu-notes-statistics,Chapter-08,https://drive.google.com/file/d/1qN2Fy_cglOkyMm4UbePA7qI_diDc0BD6/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2018 Round-1,https://drive.google.com/file/d/13Xw0csElwOuI_WfCwGID5C0Lr57OXW_w/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2020 Round-1,https://drive.google.com/file/d/13hsVOnjvw42h6mejm_MH4GyJcpc6zmXn/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2019 Round-2,https://drive.google.com/file/d/13h3gPqPWTDF2yP67fz1AumRFWlYCW5a4/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2018 Round-2,https://drive.google.com/file/d/13gehojUXHTJe8kFqD0sibcPJoZPgl9cg/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2020 Round-2,https://drive.google.com/file/d/13huRAfKbVv-iHklFfWwNuiAZ0vX87a5j/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2021 Round-1,https://drive.google.com/file/d/13r7foR-DSa1xKjvvGQmdsrYqtFzsZLL4/view?usp=sharing
https://www.pucnotes-solutions.com/kcet-cutoffs,2020 round-1,https://drive.google.com/file/d/12QyH6E1vxnyKs5PUKjwR9NcYwlNEvMPO/view?usp=sharing
